Id,ActivityHour,TotalIntensity,AverageIntensity
1503960366,4/7/2016 6:00,0,0
1503960366,4/7/2016 7:00,0,0
1503960366,4/7/2016 8:00,0,0
1503960366,4/7/2016 9:00,29,0.483333
1503960366,4/7/2016 10:00,25,0.416667
1503960366,4/7/2016 11:00,2,0.033333
1503960366,4/7/2016 12:00,35,0.583333
1503960366,4/7/2016 13:00,9,0.15
1503960366,4/7/2016 14:00,46,0.766667
1503960366,4/7/2016 15:00,12,0.2
1503960366,4/7/2016 16:00,21,0.35
1503960366,4/7/2016 17:00,12,0.2
1503960366,4/7/2016 18:00,9,0.15
1503960366,4/7/2016 19:00,25,0.416667
1503960366,4/7/2016 20:00,12,0.2
1503960366,4/7/2016 21:00,2,0.033333
1503960366,4/7/2016 22:00,6,0.1
1503960366,4/7/2016 23:00,40,0.666667
1503960366,4/8/2016 0:00,14,0.233333
1503960366,4/8/2016 1:00,2,0.033333
1503960366,4/8/2016 2:00,0,0
1503960366,4/8/2016 3:00,0,0
1503960366,4/8/2016 4:00,0,0
1503960366,4/8/2016 5:00,0,0
1503960366,4/8/2016 6:00,0,0
1503960366,4/8/2016 7:00,0,0
1503960366,4/8/2016 8:00,0,0
1503960366,4/8/2016 9:00,22,0.366667
1503960366,4/8/2016 10:00,18,0.3
1503960366,4/8/2016 11:00,8,0.133333
1503960366,4/8/2016 12:00,5,0.083333
1503960366,4/8/2016 13:00,10,0.166667
1503960366,4/8/2016 14:00,91,1.516667
1503960366,4/8/2016 15:00,7,0.116667
1503960366,4/8/2016 16:00,5,0.083333
1503960366,4/8/2016 17:00,43,0.716667
1503960366,4/8/2016 18:00,22,0.366667
1503960366,4/8/2016 19:00,75,1.25
1503960366,4/8/2016 20:00,21,0.35
1503960366,4/8/2016 21:00,26,0.433333
1503960366,4/8/2016 22:00,13,0.216667
1503960366,4/8/2016 23:00,12,0.2
1503960366,4/9/2016 0:00,5,0.083333
1503960366,4/9/2016 1:00,7,0.116667
1503960366,4/9/2016 2:00,15,0.25
1503960366,4/9/2016 3:00,1,0.016667
1503960366,4/9/2016 4:00,0,0
1503960366,4/9/2016 5:00,0,0
1503960366,4/9/2016 6:00,1,0.016667
1503960366,4/9/2016 7:00,1,0.016667
1503960366,4/9/2016 8:00,3,0.05
1503960366,4/9/2016 9:00,4,0.066667
1503960366,4/9/2016 10:00,25,0.416667
1503960366,4/9/2016 11:00,9,0.15
1503960366,4/9/2016 12:00,39,0.65
1503960366,4/9/2016 13:00,26,0.433333
1503960366,4/9/2016 14:00,4,0.066667
1503960366,4/9/2016 15:00,38,0.633333
1503960366,4/9/2016 16:00,2,0.033333
1503960366,4/9/2016 17:00,76,1.266667
1503960366,4/9/2016 18:00,52,0.866667
1503960366,4/9/2016 19:00,4,0.066667
1503960366,4/9/2016 20:00,6,0.1
1503960366,4/9/2016 21:00,19,0.316667
1503960366,4/9/2016 22:00,36,0.6
1503960366,4/9/2016 23:00,1,0.016667
1503960366,4/10/2016 0:00,17,0.283333
1503960366,4/10/2016 1:00,0,0
1503960366,4/10/2016 2:00,0,0
1503960366,4/10/2016 3:00,7,0.116667
1503960366,4/10/2016 4:00,0,0
1503960366,4/10/2016 5:00,0,0
1503960366,4/10/2016 6:00,0,0
1503960366,4/10/2016 7:00,1,0.016667
1503960366,4/10/2016 8:00,0,0
1503960366,4/10/2016 9:00,0,0
1503960366,4/10/2016 10:00,0,0
1503960366,4/10/2016 11:00,4,0.066667
1503960366,4/10/2016 12:00,45,0.75
1503960366,4/10/2016 13:00,88,1.466667
1503960366,4/10/2016 14:00,46,0.766667
1503960366,4/10/2016 15:00,17,0.283333
1503960366,4/10/2016 16:00,3,0.05
1503960366,4/10/2016 17:00,2,0.033333
1503960366,4/10/2016 18:00,1,0.016667
1503960366,4/10/2016 19:00,9,0.15
1503960366,4/10/2016 20:00,29,0.483333
1503960366,4/10/2016 21:00,5,0.083333
1503960366,4/10/2016 22:00,2,0.033333
1503960366,4/10/2016 23:00,50,0.833333
1503960366,4/11/2016 0:00,0,0
1503960366,4/11/2016 1:00,0,0
1503960366,4/11/2016 2:00,6,0.1
1503960366,4/11/2016 3:00,0,0
1503960366,4/11/2016 4:00,0,0
1503960366,4/11/2016 5:00,0,0
1503960366,4/11/2016 6:00,0,0
1503960366,4/11/2016 7:00,2,0.033333
1503960366,4/11/2016 8:00,10,0.166667
1503960366,4/11/2016 9:00,30,0.5
1503960366,4/11/2016 10:00,14,0.233333
1503960366,4/11/2016 11:00,9,0.15
1503960366,4/11/2016 12:00,28,0.466667
1503960366,4/11/2016 13:00,41,0.683333
1503960366,4/11/2016 14:00,20,0.333333
1503960366,4/11/2016 15:00,17,0.283333
1503960366,4/11/2016 16:00,12,0.2
1503960366,4/11/2016 17:00,14,0.233333
1503960366,4/11/2016 18:00,55,0.916667
1503960366,4/11/2016 19:00,19,0.316667
1503960366,4/11/2016 20:00,17,0.283333
1503960366,4/11/2016 21:00,5,0.083333
1503960366,4/11/2016 22:00,6,0.1
1503960366,4/11/2016 23:00,17,0.283333
1624580081,3/12/2016 0:00,11,0.183333
1624580081,3/12/2016 1:00,10,0.166667
1624580081,3/12/2016 2:00,0,0
1624580081,3/12/2016 3:00,0,0
1624580081,3/12/2016 4:00,0,0
1624580081,3/12/2016 5:00,0,0
1624580081,3/12/2016 6:00,0,0
1624580081,3/12/2016 7:00,0,0
1624580081,3/12/2016 8:00,0,0
1624580081,3/12/2016 9:00,0,0
1624580081,3/12/2016 10:00,0,0
1624580081,3/12/2016 11:00,3,0.05
1624580081,3/12/2016 12:00,6,0.1
1624580081,3/12/2016 13:00,3,0.05
1624580081,3/12/2016 14:00,3,0.05
1624580081,3/12/2016 15:00,7,0.116667
1624580081,3/12/2016 16:00,0,0
1624580081,3/12/2016 17:00,0,0
1624580081,3/12/2016 18:00,19,0.316667
1624580081,3/12/2016 19:00,13,0.216667
1624580081,3/12/2016 20:00,14,0.233333
1624580081,3/12/2016 21:00,8,0.133333
1624580081,3/12/2016 22:00,1,0.016667
1624580081,3/12/2016 23:00,9,0.15
1624580081,3/13/2016 0:00,3,0.05
1624580081,3/13/2016 1:00,1,0.016667
1624580081,3/13/2016 2:00,1,0.016667
1624580081,3/13/2016 3:00,12,0.2
1624580081,3/13/2016 4:00,0,0
1624580081,3/13/2016 5:00,2,0.033333
1624580081,3/13/2016 6:00,1,0.016667
1624580081,3/13/2016 7:00,0,0
1624580081,3/13/2016 8:00,0,0
1624580081,3/13/2016 9:00,0,0
1624580081,3/13/2016 10:00,0,0
1624580081,3/13/2016 11:00,0,0
1624580081,3/13/2016 12:00,9,0.15
1624580081,3/13/2016 13:00,4,0.066667
1624580081,3/13/2016 14:00,0,0
1624580081,3/13/2016 15:00,1,0.016667
1624580081,3/13/2016 16:00,2,0.033333
1624580081,3/13/2016 17:00,3,0.05
1624580081,3/13/2016 18:00,0,0
1624580081,3/13/2016 19:00,0,0
1624580081,3/13/2016 20:00,16,0.266667
1624580081,3/13/2016 21:00,0,0
1624580081,3/13/2016 22:00,2,0.033333
1624580081,3/13/2016 23:00,2,0.033333
1624580081,3/14/2016 0:00,4,0.066667
1624580081,3/14/2016 1:00,2,0.033333
1624580081,3/14/2016 2:00,0,0
1624580081,3/14/2016 3:00,0,0
1624580081,3/14/2016 4:00,0,0
1624580081,3/14/2016 5:00,2,0.033333
1624580081,3/14/2016 6:00,2,0.033333
1624580081,3/14/2016 7:00,0,0
1624580081,3/14/2016 8:00,0,0
1624580081,3/14/2016 9:00,0,0
1624580081,3/14/2016 10:00,0,0
1624580081,3/14/2016 11:00,0,0
1624580081,3/14/2016 12:00,9,0.15
1624580081,3/14/2016 13:00,0,0
1624580081,3/14/2016 14:00,0,0
1624580081,3/14/2016 15:00,12,0.2
1624580081,3/14/2016 16:00,5,0.083333
1624580081,3/14/2016 17:00,8,0.133333
1624580081,3/14/2016 18:00,12,0.2
1624580081,3/14/2016 19:00,13,0.216667
1624580081,3/14/2016 20:00,9,0.15
1624580081,3/14/2016 21:00,8,0.133333
1624580081,3/14/2016 22:00,6,0.1
1624580081,3/14/2016 23:00,7,0.116667
1624580081,3/15/2016 0:00,3,0.05
1624580081,3/15/2016 1:00,0,0
1624580081,3/15/2016 2:00,5,0.083333
1624580081,3/15/2016 3:00,0,0
1624580081,3/15/2016 4:00,0,0
1624580081,3/15/2016 5:00,0,0
1624580081,3/15/2016 6:00,0,0
1624580081,3/15/2016 7:00,2,0.033333
1624580081,3/15/2016 8:00,0,0
1624580081,3/15/2016 9:00,0,0
1624580081,3/15/2016 10:00,5,0.083333
1624580081,3/15/2016 11:00,28,0.466667
1624580081,3/15/2016 12:00,41,0.683333
1624580081,3/15/2016 13:00,2,0.033333
1624580081,3/15/2016 14:00,5,0.083333
1624580081,3/15/2016 15:00,0,0
1624580081,3/15/2016 16:00,4,0.066667
1624580081,3/15/2016 17:00,0,0
1624580081,3/15/2016 18:00,22,0.366667
1624580081,3/15/2016 19:00,14,0.233333
1624580081,3/15/2016 20:00,0,0
1624580081,3/15/2016 21:00,8,0.133333
1624580081,3/15/2016 22:00,8,0.133333
1624580081,3/15/2016 23:00,22,0.366667
1624580081,3/16/2016 0:00,2,0.033333
1624580081,3/16/2016 1:00,6,0.1
1624580081,3/16/2016 2:00,6,0.1
1624580081,3/16/2016 3:00,0,0
1624580081,3/16/2016 4:00,0,0
1624580081,3/16/2016 5:00,0,0
1624580081,3/16/2016 6:00,0,0
1624580081,3/16/2016 7:00,3,0.05
1624580081,3/16/2016 8:00,0,0
1624580081,3/16/2016 9:00,2,0.033333
1624580081,3/16/2016 10:00,4,0.066667
1624580081,3/16/2016 11:00,52,0.866667
1624580081,3/16/2016 12:00,21,0.35
1624580081,3/16/2016 13:00,6,0.1
1624580081,3/16/2016 14:00,3,0.05
1624580081,3/16/2016 15:00,2,0.033333
1624580081,3/16/2016 16:00,23,0.383333
1624580081,3/16/2016 17:00,20,0.333333
1624580081,3/16/2016 18:00,20,0.333333
1624580081,3/16/2016 19:00,43,0.716667
1624580081,3/16/2016 20:00,11,0.183333
1624580081,3/16/2016 21:00,9,0.15
1624580081,3/16/2016 22:00,22,0.366667
1624580081,3/16/2016 23:00,16,0.266667
1624580081,3/17/2016 0:00,14,0.233333
1624580081,3/17/2016 1:00,2,0.033333
1624580081,3/17/2016 2:00,1,0.016667
1624580081,3/17/2016 3:00,0,0
1624580081,3/17/2016 4:00,0,0
1624580081,3/17/2016 5:00,0,0
1624580081,3/17/2016 6:00,0,0
1624580081,3/17/2016 7:00,38,0.633333
1624580081,3/17/2016 8:00,25,0.416667
1624580081,3/17/2016 9:00,5,0.083333
1624580081,3/17/2016 10:00,6,0.1
1624580081,3/17/2016 11:00,42,0.7
1624580081,3/17/2016 12:00,26,0.433333
1624580081,3/17/2016 13:00,0,0
1624580081,3/17/2016 14:00,0,0
1624580081,3/17/2016 15:00,1,0.016667
1624580081,3/17/2016 16:00,10,0.166667
1624580081,3/17/2016 17:00,21,0.35
1624580081,3/17/2016 18:00,46,0.766667
1624580081,3/17/2016 19:00,31,0.516667
1624580081,3/17/2016 20:00,16,0.266667
1624580081,3/17/2016 21:00,41,0.683333
1624580081,3/17/2016 22:00,14,0.233333
1624580081,3/17/2016 23:00,4,0.066667
1624580081,3/18/2016 0:00,8,0.133333
1624580081,3/18/2016 1:00,0,0
1624580081,3/18/2016 2:00,1,0.016667
1624580081,3/18/2016 3:00,0,0
1624580081,3/18/2016 4:00,0,0
1624580081,3/18/2016 5:00,0,0
1624580081,3/18/2016 6:00,0,0
1624580081,3/18/2016 7:00,1,0.016667
1624580081,3/18/2016 8:00,3,0.05
1624580081,3/18/2016 9:00,3,0.05
1624580081,3/18/2016 10:00,3,0.05
1624580081,3/18/2016 11:00,3,0.05
1624580081,3/18/2016 12:00,2,0.033333
1624580081,3/18/2016 13:00,4,0.066667
1624580081,3/18/2016 14:00,8,0.133333
1624580081,3/18/2016 15:00,1,0.016667
1624580081,3/18/2016 16:00,1,0.016667
1624580081,3/18/2016 17:00,5,0.083333
1624580081,3/18/2016 18:00,13,0.216667
1624580081,3/18/2016 19:00,32,0.533333
1624580081,3/18/2016 20:00,28,0.466667
1624580081,3/18/2016 21:00,7,0.116667
1624580081,3/18/2016 22:00,0,0
1624580081,3/18/2016 23:00,23,0.383333
1624580081,3/19/2016 0:00,7,0.116667
1624580081,3/19/2016 1:00,5,0.083333
1624580081,3/19/2016 2:00,3,0.05
1624580081,3/19/2016 3:00,0,0
1624580081,3/19/2016 4:00,0,0
1624580081,3/19/2016 5:00,0,0
1624580081,3/19/2016 6:00,0,0
1624580081,3/19/2016 7:00,0,0
1624580081,3/19/2016 8:00,0,0
1624580081,3/19/2016 9:00,0,0
1624580081,3/19/2016 10:00,0,0
1624580081,3/19/2016 11:00,2,0.033333
1624580081,3/19/2016 12:00,18,0.3
1624580081,3/19/2016 13:00,9,0.15
1624580081,3/19/2016 14:00,1,0.016667
1624580081,3/19/2016 15:00,7,0.116667
1624580081,3/19/2016 16:00,0,0
1624580081,3/19/2016 17:00,6,0.1
1624580081,3/19/2016 18:00,5,0.083333
1624580081,3/19/2016 19:00,22,0.366667
1624580081,3/19/2016 20:00,8,0.133333
1624580081,3/19/2016 21:00,5,0.083333
1624580081,3/19/2016 22:00,3,0.05
1624580081,3/19/2016 23:00,18,0.3
1624580081,3/20/2016 0:00,0,0
1624580081,3/20/2016 1:00,18,0.3
1624580081,3/20/2016 2:00,3,0.05
1624580081,3/20/2016 3:00,2,0.033333
1624580081,3/20/2016 4:00,0,0
1624580081,3/20/2016 5:00,0,0
1624580081,3/20/2016 6:00,0,0
1624580081,3/20/2016 7:00,0,0
1624580081,3/20/2016 8:00,0,0
1624580081,3/20/2016 9:00,0,0
1624580081,3/20/2016 10:00,0,0
1624580081,3/20/2016 11:00,6,0.1
1624580081,3/20/2016 12:00,42,0.7
1624580081,3/20/2016 13:00,16,0.266667
1624580081,3/20/2016 14:00,2,0.033333
1624580081,3/20/2016 15:00,0,0
1624580081,3/20/2016 16:00,3,0.05
1624580081,3/20/2016 17:00,7,0.116667
1624580081,3/20/2016 18:00,4,0.066667
1624580081,3/20/2016 19:00,7,0.116667
1624580081,3/20/2016 20:00,1,0.016667
1624580081,3/20/2016 21:00,4,0.066667
1624580081,3/20/2016 22:00,4,0.066667
1624580081,3/20/2016 23:00,3,0.05
1624580081,3/21/2016 0:00,3,0.05
1624580081,3/21/2016 1:00,4,0.066667
1624580081,3/21/2016 2:00,0,0
1624580081,3/21/2016 3:00,2,0.033333
1624580081,3/21/2016 4:00,0,0
1624580081,3/21/2016 5:00,0,0
1624580081,3/21/2016 6:00,0,0
1624580081,3/21/2016 7:00,0,0
1624580081,3/21/2016 8:00,0,0
1624580081,3/21/2016 9:00,3,0.05
1624580081,3/21/2016 10:00,5,0.083333
1624580081,3/21/2016 11:00,5,0.083333
1624580081,3/21/2016 12:00,6,0.1
1624580081,3/21/2016 13:00,0,0
1624580081,3/21/2016 14:00,5,0.083333
1624580081,3/21/2016 15:00,8,0.133333
1624580081,3/21/2016 16:00,1,0.016667
1624580081,3/21/2016 17:00,2,0.033333
1624580081,3/21/2016 18:00,34,0.566667
1624580081,3/21/2016 19:00,0,0
1624580081,3/21/2016 20:00,6,0.1
1624580081,3/21/2016 21:00,7,0.116667
1624580081,3/21/2016 22:00,1,0.016667
1624580081,3/21/2016 23:00,7,0.116667
1624580081,3/22/2016 0:00,2,0.033333
1624580081,3/22/2016 1:00,6,0.1
1624580081,3/22/2016 2:00,0,0
1624580081,3/22/2016 3:00,0,0
1624580081,3/22/2016 4:00,0,0
1624580081,3/22/2016 5:00,0,0
1624580081,3/22/2016 6:00,0,0
1624580081,3/22/2016 7:00,0,0
1624580081,3/22/2016 8:00,1,0.016667
1624580081,3/22/2016 9:00,1,0.016667
1624580081,3/22/2016 10:00,7,0.116667
1624580081,3/22/2016 11:00,31,0.516667
1624580081,3/22/2016 12:00,7,0.116667
1624580081,3/22/2016 13:00,6,0.1
1624580081,3/22/2016 14:00,2,0.033333
1624580081,3/22/2016 15:00,0,0
1624580081,3/22/2016 16:00,0,0
1624580081,3/22/2016 17:00,0,0
1624580081,3/22/2016 18:00,5,0.083333
1624580081,3/22/2016 19:00,0,0
1624580081,3/22/2016 20:00,25,0.416667
1624580081,3/22/2016 21:00,3,0.05
1624580081,3/22/2016 22:00,0,0
1624580081,3/22/2016 23:00,0,0
1624580081,3/23/2016 0:00,0,0
1624580081,3/23/2016 1:00,4,0.066667
1624580081,3/23/2016 2:00,0,0
1624580081,3/23/2016 3:00,0,0
1624580081,3/23/2016 4:00,0,0
1624580081,3/23/2016 5:00,1,0.016667
1624580081,3/23/2016 6:00,0,0
1624580081,3/23/2016 7:00,1,0.016667
1624580081,3/23/2016 8:00,2,0.033333
1624580081,3/23/2016 9:00,23,0.383333
1624580081,3/23/2016 10:00,3,0.05
1624580081,3/23/2016 11:00,0,0
1624580081,3/23/2016 12:00,5,0.083333
1624580081,3/23/2016 13:00,10,0.166667
1624580081,3/23/2016 14:00,17,0.283333
1624580081,3/23/2016 15:00,6,0.1
1624580081,3/23/2016 16:00,3,0.05
1624580081,3/23/2016 17:00,23,0.383333
1624580081,3/23/2016 18:00,21,0.35
1624580081,3/23/2016 19:00,66,1.1
1624580081,3/23/2016 20:00,5,0.083333
1624580081,3/23/2016 21:00,4,0.066667
1624580081,3/23/2016 22:00,8,0.133333
1624580081,3/23/2016 23:00,3,0.05
1624580081,3/24/2016 0:00,15,0.25
1624580081,3/24/2016 1:00,10,0.166667
1624580081,3/24/2016 2:00,1,0.016667
1624580081,3/24/2016 3:00,0,0
1624580081,3/24/2016 4:00,0,0
1624580081,3/24/2016 5:00,0,0
1624580081,3/24/2016 6:00,0,0
1624580081,3/24/2016 7:00,0,0
1624580081,3/24/2016 8:00,0,0
1624580081,3/24/2016 9:00,0,0
1624580081,3/24/2016 10:00,1,0.016667
1624580081,3/24/2016 11:00,5,0.083333
1624580081,3/24/2016 12:00,5,0.083333
1624580081,3/24/2016 13:00,11,0.183333
1624580081,3/24/2016 14:00,3,0.05
1624580081,3/24/2016 15:00,0,0
1624580081,3/24/2016 16:00,6,0.1
1624580081,3/24/2016 17:00,13,0.216667
1624580081,3/24/2016 18:00,1,0.016667
1624580081,3/24/2016 19:00,4,0.066667
1624580081,3/24/2016 20:00,4,0.066667
1624580081,3/24/2016 21:00,2,0.033333
1624580081,3/24/2016 22:00,3,0.05
1624580081,3/24/2016 23:00,4,0.066667
1624580081,3/25/2016 0:00,2,0.033333
1624580081,3/25/2016 1:00,3,0.05
1624580081,3/25/2016 2:00,0,0
1624580081,3/25/2016 3:00,2,0.033333
1624580081,3/25/2016 4:00,0,0
1624580081,3/25/2016 5:00,0,0
1624580081,3/25/2016 6:00,0,0
1624580081,3/25/2016 7:00,0,0
1624580081,3/25/2016 8:00,0,0
1624580081,3/25/2016 9:00,4,0.066667
1624580081,3/25/2016 10:00,0,0
1624580081,3/25/2016 11:00,6,0.1
1624580081,3/25/2016 12:00,0,0
1624580081,3/25/2016 13:00,0,0
1624580081,3/25/2016 14:00,0,0
1624580081,3/25/2016 15:00,0,0
1624580081,3/25/2016 16:00,1,0.016667
1624580081,3/25/2016 17:00,2,0.033333
1624580081,3/25/2016 18:00,26,0.433333
1624580081,3/25/2016 19:00,18,0.3
1624580081,3/25/2016 20:00,35,0.583333
1624580081,3/25/2016 21:00,14,0.233333
1624580081,3/25/2016 22:00,0,0
1624580081,3/25/2016 23:00,8,0.133333
1624580081,3/26/2016 0:00,5,0.083333
1624580081,3/26/2016 1:00,0,0
1624580081,3/26/2016 2:00,2,0.033333
1624580081,3/26/2016 3:00,0,0
1624580081,3/26/2016 4:00,0,0
1624580081,3/26/2016 5:00,0,0
1624580081,3/26/2016 6:00,0,0
1624580081,3/26/2016 7:00,0,0
1624580081,3/26/2016 8:00,0,0
1624580081,3/26/2016 9:00,1,0.016667
1624580081,3/26/2016 10:00,0,0
1624580081,3/26/2016 11:00,1,0.016667
1624580081,3/26/2016 12:00,2,0.033333
1624580081,3/26/2016 13:00,12,0.2
1624580081,3/26/2016 14:00,3,0.05
1624580081,3/26/2016 15:00,0,0
1624580081,3/26/2016 16:00,20,0.333333
1624580081,3/26/2016 17:00,1,0.016667
1624580081,3/26/2016 18:00,0,0
1624580081,3/26/2016 19:00,0,0
1624580081,3/26/2016 20:00,0,0
1624580081,3/26/2016 21:00,0,0
1624580081,3/26/2016 22:00,0,0
1624580081,3/26/2016 23:00,0,0
1624580081,3/27/2016 0:00,0,0
1624580081,3/27/2016 1:00,0,0
1624580081,3/27/2016 2:00,0,0
1624580081,3/27/2016 3:00,1,0.016667
1624580081,3/27/2016 4:00,0,0
1624580081,3/27/2016 5:00,0,0
1624580081,3/27/2016 6:00,0,0
1624580081,3/27/2016 7:00,0,0
1624580081,3/27/2016 8:00,0,0
1624580081,3/27/2016 9:00,0,0
1624580081,3/27/2016 10:00,0,0
1624580081,3/27/2016 11:00,0,0
1624580081,3/27/2016 12:00,0,0
1624580081,3/27/2016 13:00,8,0.133333
1624580081,3/27/2016 14:00,31,0.516667
1624580081,3/27/2016 15:00,17,0.283333
1624580081,3/27/2016 16:00,0,0
1624580081,3/27/2016 17:00,17,0.283333
1624580081,3/27/2016 18:00,7,0.116667
1624580081,3/27/2016 19:00,8,0.133333
1624580081,3/27/2016 20:00,5,0.083333
1624580081,3/27/2016 21:00,7,0.116667
1624580081,3/27/2016 22:00,10,0.166667
1624580081,3/27/2016 23:00,1,0.016667
1624580081,3/28/2016 0:00,12,0.2
1624580081,3/28/2016 1:00,5,0.083333
1624580081,3/28/2016 2:00,2,0.033333
1624580081,3/28/2016 3:00,0,0
1624580081,3/28/2016 4:00,0,0
1624580081,3/28/2016 5:00,0,0
1624580081,3/28/2016 6:00,1,0.016667
1624580081,3/28/2016 7:00,0,0
1624580081,3/28/2016 8:00,0,0
1624580081,3/28/2016 9:00,0,0
1624580081,3/28/2016 10:00,11,0.183333
1624580081,3/28/2016 11:00,3,0.05
1624580081,3/28/2016 12:00,0,0
1624580081,3/28/2016 13:00,6,0.1
1624580081,3/28/2016 14:00,20,0.333333
1624580081,3/28/2016 15:00,0,0
1624580081,3/28/2016 16:00,3,0.05
1624580081,3/28/2016 17:00,0,0
1624580081,3/28/2016 18:00,3,0.05
1624580081,3/28/2016 19:00,19,0.316667
1624580081,3/28/2016 20:00,2,0.033333
1624580081,3/28/2016 21:00,5,0.083333
1624580081,3/28/2016 22:00,0,0
1624580081,3/28/2016 23:00,3,0.05
1624580081,3/29/2016 0:00,1,0.016667
1624580081,3/29/2016 1:00,2,0.033333
1624580081,3/29/2016 2:00,0,0
1624580081,3/29/2016 3:00,0,0
1624580081,3/29/2016 4:00,0,0
1624580081,3/29/2016 5:00,1,0.016667
1624580081,3/29/2016 6:00,0,0
1624580081,3/29/2016 7:00,0,0
1624580081,3/29/2016 8:00,0,0
1624580081,3/29/2016 9:00,2,0.033333
1624580081,3/29/2016 10:00,2,0.033333
1624580081,3/29/2016 11:00,5,0.083333
1624580081,3/29/2016 12:00,5,0.083333
1624580081,3/29/2016 13:00,2,0.033333
1624580081,3/29/2016 14:00,0,0
1624580081,3/29/2016 15:00,9,0.15
1624580081,3/29/2016 16:00,0,0
1624580081,3/29/2016 17:00,0,0
1624580081,3/29/2016 18:00,6,0.1
1624580081,3/29/2016 19:00,10,0.166667
1624580081,3/29/2016 20:00,2,0.033333
1624580081,3/29/2016 21:00,6,0.1
1624580081,3/29/2016 22:00,11,0.183333
1624580081,3/29/2016 23:00,2,0.033333
1624580081,3/30/2016 0:00,21,0.35
1624580081,3/30/2016 1:00,1,0.016667
1624580081,3/30/2016 2:00,1,0.016667
1624580081,3/30/2016 3:00,0,0
1624580081,3/30/2016 4:00,0,0
1624580081,3/30/2016 5:00,0,0
1624580081,3/30/2016 6:00,0,0
1624580081,3/30/2016 7:00,1,0.016667
1624580081,3/30/2016 8:00,2,0.033333
1624580081,3/30/2016 9:00,3,0.05
1624580081,3/30/2016 10:00,0,0
1624580081,3/30/2016 11:00,1,0.016667
1624580081,3/30/2016 12:00,12,0.2
1624580081,3/30/2016 13:00,2,0.033333
1624580081,3/30/2016 14:00,0,0
1624580081,3/30/2016 15:00,1,0.016667
1624580081,3/30/2016 16:00,2,0.033333
1624580081,3/30/2016 17:00,5,0.083333
1624580081,3/30/2016 18:00,8,0.133333
1624580081,3/30/2016 19:00,3,0.05
1624580081,3/30/2016 20:00,2,0.033333
1624580081,3/30/2016 21:00,7,0.116667
1624580081,3/30/2016 22:00,4,0.066667
1624580081,3/30/2016 23:00,8,0.133333
1624580081,3/31/2016 0:00,0,0
1624580081,3/31/2016 1:00,0,0
1624580081,3/31/2016 2:00,8,0.133333
1624580081,3/31/2016 3:00,0,0
1624580081,3/31/2016 4:00,0,0
1624580081,3/31/2016 5:00,0,0
1624580081,3/31/2016 6:00,0,0
1624580081,3/31/2016 7:00,2,0.033333
1624580081,3/31/2016 8:00,0,0
1624580081,3/31/2016 9:00,0,0
1624580081,3/31/2016 10:00,3,0.05
1624580081,3/31/2016 11:00,1,0.016667
1624580081,3/31/2016 12:00,4,0.066667
1624580081,3/31/2016 13:00,3,0.05
1624580081,3/31/2016 14:00,1,0.016667
1624580081,3/31/2016 15:00,4,0.066667
1624580081,3/31/2016 16:00,6,0.1
1624580081,3/31/2016 17:00,23,0.383333
1624580081,3/31/2016 18:00,15,0.25
1624580081,3/31/2016 19:00,26,0.433333
1624580081,3/31/2016 20:00,11,0.183333
1624580081,3/31/2016 21:00,39,0.65
1624580081,3/31/2016 22:00,12,0.2
1624580081,3/31/2016 23:00,15,0.25
1624580081,4/1/2016 0:00,2,0.033333
1624580081,4/1/2016 1:00,2,0.033333
1624580081,4/1/2016 2:00,1,0.016667
1624580081,4/1/2016 3:00,1,0.016667
1624580081,4/1/2016 4:00,0,0
1624580081,4/1/2016 5:00,0,0
1624580081,4/1/2016 6:00,1,0.016667
1624580081,4/1/2016 7:00,0,0
1624580081,4/1/2016 8:00,41,0.683333
1624580081,4/1/2016 9:00,43,0.716667
1624580081,4/1/2016 10:00,2,0.033333
1624580081,4/1/2016 11:00,0,0
1624580081,4/1/2016 12:00,3,0.05
1624580081,4/1/2016 13:00,2,0.033333
1624580081,4/1/2016 14:00,0,0
1624580081,4/1/2016 15:00,3,0.05
1624580081,4/1/2016 16:00,3,0.05
1624580081,4/1/2016 17:00,2,0.033333
1624580081,4/1/2016 18:00,11,0.183333
1624580081,4/1/2016 19:00,30,0.5
1624580081,4/1/2016 20:00,38,0.633333
1624580081,4/1/2016 21:00,11,0.183333
1624580081,4/1/2016 22:00,3,0.05
1624580081,4/1/2016 23:00,22,0.366667
1624580081,4/2/2016 0:00,5,0.083333
1624580081,4/2/2016 1:00,0,0
1624580081,4/2/2016 2:00,4,0.066667
1624580081,4/2/2016 3:00,0,0
1624580081,4/2/2016 4:00,0,0
1624580081,4/2/2016 5:00,0,0
